payment_id,order_id,payment_method,payment_status
6051,6051,Card,Paid
6052,6052,Card,Pending
6053,6053,Cash,Paid
6054,6054,Cash,Paid
6055,6055,Bank Transfer,Paid
6056,6056,Cash,Paid
6057,6057,Card,Paid
6058,6058,Bank Transfer,Paid
6059,6059,Cash,Paid
6060,6060,Bank Transfer,Refunded
6061,6061,Cash,Paid
6062,6062,Bank Transfer,Paid
6063,6063,Card,Paid
6064,6064,Card,Paid
6065,6065,Card,Paid
6066,6066,Cash,Paid
6067,6067,Bank Transfer,Pending
6068,6068,Bank Transfer,Paid
6069,6069,Bank Transfer,Paid
6070,6070,Cash,Paid
6071,6071,Card,Paid
6072,6072,Card,Paid
6073,6073,Bank Transfer,Paid
6074,6074,Bank Transfer,Paid
6075,6075,Cash,Paid
6076,6076,Bank Transfer,Paid
6077,6077,Bank Transfer,Paid
6078,6078,Cash,Paid
6079,6079,Bank Transfer,Paid
6080,6080,Card,Paid
6081,6081,Cash,Paid
6082,6082,Card,Paid
6083,6083,Bank Transfer,Paid
6084,6084,Bank Transfer,Paid
6085,6085,Cash,Refunded
6086,6086,Cash,Paid
6087,6087,Cash,Paid
6088,6088,Cash,Paid
6089,6089,Bank Transfer,Paid
6090,6090,Bank Transfer,Paid
6091,6091,Card,Paid
6092,6092,Card,Paid
6093,6093,Cash,Paid
6094,6094,Bank Transfer,Pending
6095,6095,Cash,Paid
6096,6096,Cash,Paid
6097,6097,Cash,Paid
6098,6098,Cash,Paid
6099,6099,Cash,Pending
6100,6100,Bank Transfer,Paid
6101,6101,Card,Paid
6102,6102,Cash,Paid
6103,6103,Bank Transfer,Paid
6104,6104,Cash,Paid
6105,6105,Bank Transfer,Paid
6106,6106,Card,Paid
6107,6107,Card,Paid
6108,6108,Bank Transfer,Paid
6109,6109,Cash,Pending
6110,6110,Card,Pending
6111,6111,Cash,Paid
6112,6112,Cash,Paid
6113,6113,Bank Transfer,Paid
6114,6114,Cash,Paid
6115,6115,Bank Transfer,Paid
6116,6116,Bank Transfer,Paid
6117,6117,Bank Transfer,Paid
6118,6118,Card,Paid
6119,6119,Cash,Paid
6120,6120,Bank Transfer,Paid
6121,6121,Bank Transfer,Paid
6122,6122,Cash,Paid
6123,6123,Card,Paid
6124,6124,Bank Transfer,Refunded
6125,6125,Bank Transfer,Paid
6126,6126,Bank Transfer,Paid
6127,6127,Bank Transfer,Paid
6128,6128,Cash,Paid
6129,6129,Bank Transfer,Paid
6130,6130,Card,Paid
6131,6131,Cash,Paid
6132,6132,Card,Pending
6133,6133,Cash,Paid
6134,6134,Cash,Refunded
6135,6135,Cash,Paid
6136,6136,Card,Refunded
6137,6137,Card,Paid
6138,6138,Bank Transfer,Paid
6139,6139,Card,Paid
6140,6140,Bank Transfer,Paid
6141,6141,Cash,Paid
6142,6142,Bank Transfer,Paid
6143,6143,Card,Paid
6144,6144,Cash,Paid
6145,6145,Cash,Paid
6146,6146,Bank Transfer,Paid
6147,6147,Bank Transfer,Paid
6148,6148,Card,Refunded
6149,6149,Cash,Paid
6150,6150,Bank Transfer,Paid
6151,6151,Cash,Paid
6152,6152,Card,Paid
6153,6153,Cash,Paid
6154,6154,Bank Transfer,Paid
6155,6155,Card,Paid
6156,6156,Card,Paid
6157,6157,Cash,Paid
6158,6158,Bank Transfer,Paid
6159,6159,Cash,Paid
6160,6160,Cash,Paid
6161,6161,Cash,Paid
6162,6162,Bank Transfer,Paid
6163,6163,Cash,Paid
6164,6164,Cash,Paid
6165,6165,Card,Paid
6166,6166,Card,Paid
6167,6167,Card,Pending
6168,6168,Bank Transfer,Paid
6169,6169,Cash,Paid
6170,6170,Cash,Paid
6171,6171,Card,Paid
6172,6172,Cash,Paid
6173,6173,Bank Transfer,Paid
6174,6174,Cash,Paid
6175,6175,Card,Paid
6176,6176,Bank Transfer,Pending
6177,6177,Cash,Paid
6178,6178,Cash,Pending
6179,6179,Cash,Paid
6180,6180,Bank Transfer,Paid
6181,6181,Cash,Paid
6182,6182,Card,Paid
6183,6183,Card,Paid
6184,6184,Card,Paid
6185,6185,Card,Paid
6186,6186,Bank Transfer,Paid
6187,6187,Card,Paid
6188,6188,Card,Pending
6189,6189,Card,Paid
6190,6190,Bank Transfer,Paid
6191,6191,Bank Transfer,Paid
6192,6192,Cash,Pending
6193,6193,Card,Paid
6194,6194,Cash,Paid
6195,6195,Bank Transfer,Paid
6196,6196,Cash,Paid
6197,6197,Bank Transfer,Pending
6198,6198,Cash,Paid
6199,6199,Card,Paid
6200,6200,Bank Transfer,Paid
6201,6201,Bank Transfer,Paid
6202,6202,Bank Transfer,Refunded
6203,6203,Card,Paid
6204,6204,Card,Paid
6205,6205,Bank Transfer,Paid
6206,6206,Bank Transfer,Paid
6207,6207,Card,Paid
6208,6208,Card,Refunded
6209,6209,Card,Pending
6210,6210,Card,Paid
6211,6211,Card,Paid
6212,6212,Card,Pending
6213,6213,Cash,Paid
6214,6214,Card,Paid
6215,6215,Card,Paid
6216,6216,Bank Transfer,Paid
6217,6217,Bank Transfer,Paid
6218,6218,Cash,Paid
6219,6219,Card,Paid
6220,6220,Bank Transfer,Paid
6221,6221,Bank Transfer,Paid
6222,6222,Cash,Pending
6223,6223,Card,Paid
6224,6224,Bank Transfer,Pending
6225,6225,Card,Paid
6226,6226,Cash,Pending
6227,6227,Cash,Paid
6228,6228,Card,Refunded
6229,6229,Cash,Paid
6230,6230,Bank Transfer,Paid
6231,6231,Cash,Pending
6232,6232,Cash,Paid
6233,6233,Card,Paid
6234,6234,Bank Transfer,Paid
6235,6235,Card,Paid
6236,6236,Card,Paid
6237,6237,Card,Paid
6238,6238,Cash,Paid
6239,6239,Cash,Paid
6240,6240,Card,Paid
6241,6241,Cash,Paid
6242,6242,Cash,Paid
6243,6243,Card,Refunded
6244,6244,Bank Transfer,Pending
6245,6245,Bank Transfer,Paid
6246,6246,Cash,Paid
6247,6247,Bank Transfer,Paid
6248,6248,Bank Transfer,Paid
6249,6249,Cash,Refunded
6250,6250,Bank Transfer,Paid
6251,6251,Cash,Paid
6252,6252,Card,Paid
6253,6253,Bank Transfer,Paid
6254,6254,Card,Paid
6255,6255,Card,Paid
6256,6256,Cash,Paid
6257,6257,Bank Transfer,Paid
6258,6258,Bank Transfer,Pending
6259,6259,Bank Transfer,Paid
6260,6260,Bank Transfer,Pending
6261,6261,Cash,Paid
6262,6262,Card,Paid
6263,6263,Bank Transfer,Paid
6264,6264,Bank Transfer,Paid
6265,6265,Cash,Paid
6266,6266,Bank Transfer,Paid
6267,6267,Bank Transfer,Paid
6268,6268,Card,Paid
6269,6269,Bank Transfer,Paid
6270,6270,Bank Transfer,Paid
6271,6271,Card,Paid
6272,6272,Bank Transfer,Paid
6273,6273,Card,Refunded
6274,6274,Cash,Paid
6275,6275,Card,Paid
6276,6276,Card,Paid
6277,6277,Bank Transfer,Paid
6278,6278,Bank Transfer,Paid
6279,6279,Bank Transfer,Paid
6280,6280,Bank Transfer,Paid
6281,6281,Card,Paid
6282,6282,Cash,Pending
6283,6283,Bank Transfer,Paid
6284,6284,Card,Refunded
6285,6285,Cash,Paid
6286,6286,Cash,Paid
6287,6287,Cash,Paid
6288,6288,Card,Pending
6289,6289,Bank Transfer,Paid
6290,6290,Card,Paid
6291,6291,Bank Transfer,Paid
6292,6292,Cash,Paid
6293,6293,Cash,Paid
6294,6294,Card,Paid
6295,6295,Cash,Paid
6296,6296,Card,Paid
6297,6297,Bank Transfer,Paid
6298,6298,Cash,Paid
6299,6299,Bank Transfer,Paid
6300,6300,Cash,Paid
6301,6301,Bank Transfer,Paid
6302,6302,Cash,Paid
6303,6303,Bank Transfer,Paid
6304,6304,Cash,Paid
6305,6305,Card,Pending
6306,6306,Bank Transfer,Pending
6307,6307,Bank Transfer,Paid
6308,6308,Card,Paid
6309,6309,Card,Paid
6310,6310,Card,Paid
6311,6311,Cash,Refunded
6312,6312,Card,Paid
6313,6313,Cash,Paid
6314,6314,Cash,Paid
6315,6315,Card,Paid
6316,6316,Card,Pending
6317,6317,Cash,Paid
6318,6318,Bank Transfer,Paid
6319,6319,Bank Transfer,Pending
6320,6320,Card,Paid
6321,6321,Bank Transfer,Paid
6322,6322,Cash,Paid
6323,6323,Bank Transfer,Paid
6324,6324,Cash,Paid
6325,6325,Card,Pending
6326,6326,Card,Paid
6327,6327,Bank Transfer,Paid
6328,6328,Card,Paid
6329,6329,Card,Paid
6330,6330,Cash,Paid
6331,6331,Cash,Paid
6332,6332,Cash,Paid
6333,6333,Cash,Paid
6334,6334,Card,Paid
6335,6335,Cash,Paid
6336,6336,Cash,Paid
6337,6337,Cash,Paid
6338,6338,Bank Transfer,Paid
6339,6339,Cash,Refunded
6340,6340,Card,Paid
6341,6341,Card,Paid
6342,6342,Cash,Paid
6343,6343,Bank Transfer,Paid
6344,6344,Bank Transfer,Paid
6345,6345,Bank Transfer,Paid
6346,6346,Bank Transfer,Paid
6347,6347,Cash,Paid
6348,6348,Cash,Refunded
6349,6349,Card,Paid
6350,6350,Card,Paid
6351,6351,Bank Transfer,Paid
6352,6352,Bank Transfer,Paid
6353,6353,Card,Paid
6354,6354,Card,Paid
6355,6355,Bank Transfer,Paid
6356,6356,Card,Paid
6357,6357,Bank Transfer,Paid
6358,6358,Cash,Paid
6359,6359,Bank Transfer,Refunded
6360,6360,Cash,Paid
6361,6361,Cash,Paid
6362,6362,Cash,Paid
6363,6363,Card,Pending
6364,6364,Card,Paid
6365,6365,Bank Transfer,Pending
6366,6366,Cash,Refunded
6367,6367,Bank Transfer,Paid
6368,6368,Cash,Paid
6369,6369,Cash,Paid
6370,6370,Bank Transfer,Paid
6371,6371,Bank Transfer,Paid
6372,6372,Bank Transfer,Paid
6373,6373,Bank Transfer,Paid
6374,6374,Card,Paid
6375,6375,Cash,Paid
6376,6376,Cash,Paid
6377,6377,Card,Paid
6378,6378,Cash,Paid
6379,6379,Card,Paid
6380,6380,Cash,Paid
6381,6381,Card,Refunded
6382,6382,Card,Pending
6383,6383,Cash,Paid
6384,6384,Cash,Paid
6385,6385,Cash,Paid
6386,6386,Bank Transfer,Paid
6387,6387,Cash,Paid
6388,6388,Cash,Paid
6389,6389,Cash,Paid
6390,6390,Bank Transfer,Paid
6391,6391,Cash,Paid
6392,6392,Card,Paid
6393,6393,Card,Pending
6394,6394,Bank Transfer,Paid
6395,6395,Bank Transfer,Paid
6396,6396,Bank Transfer,Pending
6397,6397,Bank Transfer,Paid
6398,6398,Bank Transfer,Pending
6399,6399,Cash,Pending
6400,6400,Card,Paid
6401,6401,Card,Paid
6402,6402,Cash,Refunded
6403,6403,Bank Transfer,Paid
6404,6404,Cash,Paid
6405,6405,Bank Transfer,Pending
6406,6406,Card,Paid
6407,6407,Card,Paid
6408,6408,Bank Transfer,Pending
6409,6409,Cash,Paid
6410,6410,Bank Transfer,Paid
6411,6411,Bank Transfer,Paid
6412,6412,Card,Paid
6413,6413,Bank Transfer,Paid
6414,6414,Cash,Paid
6415,6415,Bank Transfer,Paid
6416,6416,Card,Paid
6417,6417,Cash,Paid
6418,6418,Cash,Paid
6419,6419,Card,Refunded
6420,6420,Card,Paid
6421,6421,Bank Transfer,Paid
6422,6422,Card,Paid
6423,6423,Card,Refunded
6424,6424,Card,Paid
6425,6425,Card,Paid
6426,6426,Cash,Paid
6427,6427,Cash,Paid
6428,6428,Cash,Paid
6429,6429,Card,Paid
6430,6430,Bank Transfer,Paid
6431,6431,Bank Transfer,Paid
6432,6432,Bank Transfer,Paid
6433,6433,Bank Transfer,Paid
6434,6434,Cash,Paid
6435,6435,Bank Transfer,Paid
6436,6436,Cash,Paid
6437,6437,Bank Transfer,Paid
6438,6438,Bank Transfer,Paid
6439,6439,Cash,Paid
6440,6440,Cash,Paid
6441,6441,Bank Transfer,Paid
6442,6442,Card,Paid
6443,6443,Bank Transfer,Paid
6444,6444,Bank Transfer,Paid
6445,6445,Bank Transfer,Paid
6446,6446,Cash,Paid
6447,6447,Bank Transfer,Paid
6448,6448,Card,Paid
6449,6449,Bank Transfer,Paid
6450,6450,Card,Paid
6451,6451,Card,Paid
6452,6452,Card,Paid
6453,6453,Bank Transfer,Paid
6454,6454,Cash,Paid
6455,6455,Cash,Paid
6456,6456,Bank Transfer,Paid
6457,6457,Bank Transfer,Paid
6458,6458,Card,Paid
6459,6459,Bank Transfer,Paid
6460,6460,Cash,Paid
6461,6461,Bank Transfer,Pending
6462,6462,Bank Transfer,Paid
6463,6463,Bank Transfer,Paid
6464,6464,Card,Paid
6465,6465,Bank Transfer,Paid
6466,6466,Bank Transfer,Refunded
6467,6467,Bank Transfer,Paid
6468,6468,Cash,Paid
6469,6469,Card,Paid
6470,6470,Card,Paid
6471,6471,Cash,Paid
6472,6472,Card,Pending
6473,6473,Cash,Paid
6474,6474,Card,Paid
6475,6475,Card,Paid
6476,6476,Card,Paid
6477,6477,Bank Transfer,Paid
6478,6478,Card,Paid
6479,6479,Bank Transfer,Paid
6480,6480,Bank Transfer,Refunded
6481,6481,Bank Transfer,Paid
6482,6482,Cash,Paid
6483,6483,Card,Paid
6484,6484,Card,Paid
6485,6485,Card,Paid
6486,6486,Bank Transfer,Paid
6487,6487,Card,Paid
6488,6488,Bank Transfer,Paid
6489,6489,Bank Transfer,Paid
6490,6490,Bank Transfer,Paid
6491,6491,Bank Transfer,Paid
6492,6492,Card,Paid
6493,6493,Bank Transfer,Paid
6494,6494,Cash,Paid
6495,6495,Cash,Paid
6496,6496,Cash,Paid
6497,6497,Bank Transfer,Pending
6498,6498,Card,Paid
6499,6499,Card,Paid
6500,6500,Bank Transfer,Paid
6501,6501,Bank Transfer,Paid
6502,6502,Bank Transfer,Paid
6503,6503,Cash,Paid
6504,6504,Bank Transfer,Paid
6505,6505,Bank Transfer,Paid
6506,6506,Card,Paid
6507,6507,Card,Paid
6508,6508,Cash,Paid
6509,6509,Cash,Paid
6510,6510,Cash,Refunded
6511,6511,Cash,Paid
6512,6512,Bank Transfer,Paid
6513,6513,Bank Transfer,Paid
6514,6514,Cash,Paid
6515,6515,Cash,Paid
6516,6516,Card,Paid
6517,6517,Card,Paid
6518,6518,Card,Paid
6519,6519,Cash,Paid
6520,6520,Card,Paid
6521,6521,Cash,Paid
6522,6522,Bank Transfer,Paid
6523,6523,Cash,Paid
6524,6524,Bank Transfer,Paid
6525,6525,Bank Transfer,Paid
6526,6526,Cash,Paid
6527,6527,Card,Paid
6528,6528,Cash,Refunded
6529,6529,Card,Paid
6530,6530,Bank Transfer,Paid
6531,6531,Bank Transfer,Paid
6532,6532,Bank Transfer,Paid
6533,6533,Bank Transfer,Paid
6534,6534,Cash,Refunded
6535,6535,Bank Transfer,Pending
6536,6536,Card,Paid
6537,6537,Card,Paid
6538,6538,Bank Transfer,Paid
6539,6539,Cash,Paid
6540,6540,Bank Transfer,Paid
6541,6541,Bank Transfer,Pending
6542,6542,Card,Paid
6543,6543,Cash,Paid
6544,6544,Cash,Paid
6545,6545,Card,Paid
6546,6546,Card,Paid
6547,6547,Card,Paid
6548,6548,Cash,Paid
6549,6549,Card,Paid
6550,6550,Card,Paid
6551,6551,Card,Paid
6552,6552,Bank Transfer,Paid
6553,6553,Cash,Paid
6554,6554,Cash,Paid
6555,6555,Bank Transfer,Paid
6556,6556,Cash,Paid
6557,6557,Card,Paid
6558,6558,Bank Transfer,Paid
6559,6559,Card,Paid
6560,6560,Card,Paid
6561,6561,Card,Paid
6562,6562,Card,Pending
6563,6563,Cash,Paid
6564,6564,Bank Transfer,Paid
6565,6565,Bank Transfer,Paid
6566,6566,Card,Paid
6567,6567,Bank Transfer,Paid
6568,6568,Bank Transfer,Paid
6569,6569,Card,Paid
6570,6570,Card,Paid
6571,6571,Cash,Paid
6572,6572,Cash,Paid
6573,6573,Card,Paid
6574,6574,Cash,Paid
6575,6575,Cash,Pending
6576,6576,Bank Transfer,Pending
6577,6577,Card,Paid
6578,6578,Bank Transfer,Pending
6579,6579,Bank Transfer,Paid
6580,6580,Card,Paid
6581,6581,Bank Transfer,Paid
6582,6582,Cash,Paid
6583,6583,Cash,Paid
6584,6584,Cash,Paid
6585,6585,Cash,Paid
6586,6586,Cash,Pending
6587,6587,Bank Transfer,Paid
6588,6588,Card,Paid
6589,6589,Bank Transfer,Paid
6590,6590,Bank Transfer,Pending
6591,6591,Cash,Refunded
6592,6592,Cash,Paid
6593,6593,Bank Transfer,Paid
6594,6594,Bank Transfer,Paid
6595,6595,Card,Paid
6596,6596,Card,Paid
6597,6597,Card,Paid
6598,6598,Card,Paid
6599,6599,Card,Pending
6600,6600,Cash,Paid
6601,6601,Card,Paid
6602,6602,Bank Transfer,Paid
6603,6603,Cash,Paid
6604,6604,Bank Transfer,Paid
6605,6605,Cash,Paid
6606,6606,Cash,Paid
6607,6607,Card,Pending
6608,6608,Bank Transfer,Paid
6609,6609,Card,Refunded
6610,6610,Bank Transfer,Paid
6611,6611,Bank Transfer,Paid
6612,6612,Card,Paid
6613,6613,Card,Paid
6614,6614,Cash,Paid
6615,6615,Cash,Paid
6616,6616,Cash,Paid
6617,6617,Bank Transfer,Pending
6618,6618,Card,Pending
6619,6619,Cash,Paid
6620,6620,Card,Pending
6621,6621,Cash,Paid
6622,6622,Cash,Paid
6623,6623,Card,Paid
6624,6624,Cash,Paid
6625,6625,Card,Paid
6626,6626,Cash,Paid
6627,6627,Card,Paid
6628,6628,Cash,Paid
6629,6629,Cash,Paid
6630,6630,Bank Transfer,Paid
6631,6631,Card,Paid
6632,6632,Cash,Paid
6633,6633,Bank Transfer,Paid
6634,6634,Card,Refunded
6635,6635,Cash,Paid
6636,6636,Cash,Paid
6637,6637,Cash,Paid
6638,6638,Card,Paid
6639,6639,Bank Transfer,Paid
6640,6640,Cash,Paid
6641,6641,Bank Transfer,Paid
6642,6642,Card,Paid
6643,6643,Card,Paid
6644,6644,Cash,Paid
6645,6645,Cash,Paid
6646,6646,Cash,Paid
6647,6647,Bank Transfer,Paid
6648,6648,Bank Transfer,Paid
6649,6649,Cash,Paid
6650,6650,Card,Paid
6651,6651,Card,Paid
6652,6652,Cash,Pending
6653,6653,Bank Transfer,Paid
6654,6654,Card,Paid
6655,6655,Bank Transfer,Paid
6656,6656,Cash,Paid
6657,6657,Bank Transfer,Paid
6658,6658,Bank Transfer,Paid
6659,6659,Bank Transfer,Paid
6660,6660,Card,Paid
6661,6661,Bank Transfer,Paid
6662,6662,Bank Transfer,Paid
6663,6663,Bank Transfer,Paid
6664,6664,Cash,Paid
6665,6665,Bank Transfer,Paid
6666,6666,Bank Transfer,Paid
6667,6667,Card,Paid
6668,6668,Cash,Paid
6669,6669,Bank Transfer,Paid
6670,6670,Card,Paid
6671,6671,Card,Paid
6672,6672,Bank Transfer,Paid
6673,6673,Card,Paid
6674,6674,Card,Paid
6675,6675,Card,Pending
6676,6676,Card,Paid
6677,6677,Bank Transfer,Paid
6678,6678,Bank Transfer,Paid
6679,6679,Card,Paid
6680,6680,Bank Transfer,Paid
6681,6681,Bank Transfer,Paid
6682,6682,Card,Paid
6683,6683,Card,Paid
6684,6684,Card,Paid
6685,6685,Bank Transfer,Paid
6686,6686,Bank Transfer,Paid
6687,6687,Cash,Paid
6688,6688,Cash,Paid
6689,6689,Card,Paid
6690,6690,Cash,Pending
6691,6691,Bank Transfer,Paid
6692,6692,Cash,Paid
6693,6693,Cash,Paid
6694,6694,Card,Paid
6695,6695,Bank Transfer,Paid
6696,6696,Bank Transfer,Paid
6697,6697,Bank Transfer,Paid
6698,6698,Bank Transfer,Paid
6699,6699,Cash,Pending
6700,6700,Card,Paid
6701,6701,Cash,Paid
6702,6702,Bank Transfer,Paid
6703,6703,Card,Paid
6704,6704,Card,Pending
6705,6705,Bank Transfer,Paid
6706,6706,Bank Transfer,Pending
6707,6707,Card,Paid
6708,6708,Bank Transfer,Paid
6709,6709,Bank Transfer,Paid
6710,6710,Bank Transfer,Paid
6711,6711,Bank Transfer,Paid
6712,6712,Card,Paid
6713,6713,Card,Paid
6714,6714,Cash,Paid
6715,6715,Cash,Paid
6716,6716,Card,Paid
6717,6717,Cash,Paid
6718,6718,Bank Transfer,Paid
6719,6719,Bank Transfer,Paid
6720,6720,Card,Paid
6721,6721,Cash,Paid
6722,6722,Bank Transfer,Paid
6723,6723,Cash,Paid
6724,6724,Card,Paid
6725,6725,Card,Refunded
6726,6726,Cash,Paid
6727,6727,Card,Pending
6728,6728,Bank Transfer,Paid
6729,6729,Bank Transfer,Paid
6730,6730,Cash,Paid
6731,6731,Cash,Paid
6732,6732,Card,Paid
6733,6733,Card,Paid
6734,6734,Cash,Pending
6735,6735,Card,Refunded
6736,6736,Cash,Paid
6737,6737,Cash,Paid
6738,6738,Bank Transfer,Paid
6739,6739,Card,Pending
6740,6740,Cash,Paid
6741,6741,Bank Transfer,Paid
6742,6742,Cash,Paid
6743,6743,Card,Paid
6744,6744,Bank Transfer,Paid
6745,6745,Card,Pending
6746,6746,Bank Transfer,Paid
6747,6747,Card,Pending
6748,6748,Cash,Pending
6749,6749,Cash,Paid
6750,6750,Cash,Paid
6751,6751,Card,Paid
6752,6752,Bank Transfer,Pending
6753,6753,Card,Paid
6754,6754,Cash,Paid
6755,6755,Card,Paid
6756,6756,Bank Transfer,Paid
6757,6757,Cash,Paid
6758,6758,Card,Paid
6759,6759,Cash,Paid
6760,6760,Card,Paid
6761,6761,Card,Paid
6762,6762,Cash,Paid
6763,6763,Bank Transfer,Paid
6764,6764,Cash,Paid
6765,6765,Bank Transfer,Pending
6766,6766,Cash,Paid
6767,6767,Cash,Paid
6768,6768,Cash,Paid
6769,6769,Card,Paid
6770,6770,Card,Paid
6771,6771,Bank Transfer,Paid
6772,6772,Cash,Paid
6773,6773,Card,Paid
6774,6774,Card,Paid
6775,6775,Cash,Paid
6776,6776,Cash,Paid
6777,6777,Cash,Paid
6778,6778,Bank Transfer,Paid
6779,6779,Cash,Paid
6780,6780,Card,Paid
6781,6781,Card,Paid
6782,6782,Cash,Paid
6783,6783,Bank Transfer,Paid
6784,6784,Bank Transfer,Pending
6785,6785,Card,Paid
6786,6786,Bank Transfer,Paid
6787,6787,Cash,Paid
6788,6788,Bank Transfer,Paid
6789,6789,Bank Transfer,Paid
6790,6790,Card,Paid
6791,6791,Card,Paid
6792,6792,Card,Paid
6793,6793,Bank Transfer,Paid
6794,6794,Card,Paid
6795,6795,Card,Paid
6796,6796,Bank Transfer,Paid
6797,6797,Bank Transfer,Paid
6798,6798,Bank Transfer,Paid
6799,6799,Cash,Paid
6800,6800,Cash,Paid
6801,6801,Bank Transfer,Paid
6802,6802,Card,Paid
6803,6803,Bank Transfer,Paid
6804,6804,Cash,Paid
6805,6805,Card,Paid
6806,6806,Cash,Paid
6807,6807,Cash,Pending
6808,6808,Cash,Paid
6809,6809,Cash,Paid
6810,6810,Card,Pending
6811,6811,Bank Transfer,Paid
6812,6812,Card,Paid
6813,6813,Bank Transfer,Paid
6814,6814,Bank Transfer,Paid
6815,6815,Card,Paid
6816,6816,Bank Transfer,Paid
6817,6817,Card,Paid
6818,6818,Card,Paid
6819,6819,Bank Transfer,Paid
6820,6820,Bank Transfer,Pending
6821,6821,Cash,Paid
6822,6822,Bank Transfer,Pending
6823,6823,Bank Transfer,Paid
6824,6824,Bank Transfer,Paid
6825,6825,Card,Paid
6826,6826,Cash,Paid
6827,6827,Cash,Pending
6828,6828,Card,Paid
6829,6829,Bank Transfer,Paid
6830,6830,Bank Transfer,Paid
6831,6831,Card,Paid
6832,6832,Cash,Paid
6833,6833,Card,Paid
6834,6834,Card,Pending
6835,6835,Bank Transfer,Paid
6836,6836,Card,Paid
6837,6837,Card,Paid
6838,6838,Card,Paid
6839,6839,Bank Transfer,Pending
6840,6840,Bank Transfer,Paid
6841,6841,Cash,Paid
6842,6842,Cash,Paid
6843,6843,Cash,Paid
6844,6844,Bank Transfer,Paid
6845,6845,Cash,Paid
6846,6846,Card,Pending
6847,6847,Cash,Paid
6848,6848,Card,Paid
6849,6849,Cash,Paid
6850,6850,Bank Transfer,Pending
6851,6851,Card,Paid
6852,6852,Card,Paid
6853,6853,Bank Transfer,Paid
6854,6854,Card,Paid
6855,6855,Cash,Paid
6856,6856,Bank Transfer,Paid
6857,6857,Card,Paid
6858,6858,Bank Transfer,Paid
6859,6859,Card,Paid
6860,6860,Card,Paid
6861,6861,Bank Transfer,Paid
6862,6862,Card,Paid
6863,6863,Cash,Paid
6864,6864,Cash,Paid
6865,6865,Card,Paid
6866,6866,Card,Paid
6867,6867,Cash,Paid
6868,6868,Card,Paid
6869,6869,Card,Paid
6870,6870,Bank Transfer,Paid
6871,6871,Bank Transfer,Paid
6872,6872,Cash,Paid
6873,6873,Cash,Paid
6874,6874,Bank Transfer,Paid
6875,6875,Bank Transfer,Paid
6876,6876,Cash,Refunded
6877,6877,Cash,Paid
6878,6878,Cash,Paid
6879,6879,Bank Transfer,Paid
6880,6880,Bank Transfer,Paid
6881,6881,Card,Paid
6882,6882,Cash,Paid
6883,6883,Card,Paid
6884,6884,Cash,Paid
6885,6885,Bank Transfer,Paid
6886,6886,Cash,Paid
6887,6887,Cash,Paid
6888,6888,Bank Transfer,Paid
6889,6889,Bank Transfer,Paid
6890,6890,Cash,Paid
6891,6891,Cash,Paid
6892,6892,Cash,Paid
6893,6893,Cash,Paid
6894,6894,Cash,Paid
6895,6895,Bank Transfer,Paid
6896,6896,Cash,Paid
6897,6897,Bank Transfer,Paid
6898,6898,Card,Paid
6899,6899,Card,Paid
6900,6900,Cash,Paid
6901,6901,Card,Paid
6902,6902,Bank Transfer,Paid
6903,6903,Card,Paid
6904,6904,Card,Pending
6905,6905,Bank Transfer,Paid
6906,6906,Cash,Paid
6907,6907,Bank Transfer,Paid
6908,6908,Bank Transfer,Paid
6909,6909,Cash,Refunded
6910,6910,Bank Transfer,Paid
6911,6911,Cash,Paid
6912,6912,Bank Transfer,Paid
6913,6913,Card,Pending
6914,6914,Cash,Paid
6915,6915,Cash,Paid
6916,6916,Card,Pending
6917,6917,Card,Pending
6918,6918,Cash,Paid
6919,6919,Card,Paid
6920,6920,Bank Transfer,Paid
6921,6921,Bank Transfer,Pending
6922,6922,Bank Transfer,Paid
6923,6923,Card,Paid
6924,6924,Card,Paid
6925,6925,Card,Paid
6926,6926,Cash,Paid
6927,6927,Bank Transfer,Paid
6928,6928,Cash,Paid
6929,6929,Cash,Pending
6930,6930,Cash,Paid
6931,6931,Bank Transfer,Paid
6932,6932,Bank Transfer,Paid
6933,6933,Bank Transfer,Paid
6934,6934,Card,Paid
6935,6935,Bank Transfer,Paid
6936,6936,Card,Paid
6937,6937,Card,Pending
6938,6938,Card,Paid
6939,6939,Bank Transfer,Refunded
6940,6940,Bank Transfer,Paid
6941,6941,Bank Transfer,Paid
6942,6942,Bank Transfer,Paid
6943,6943,Cash,Paid
6944,6944,Bank Transfer,Paid
6945,6945,Bank Transfer,Paid
6946,6946,Bank Transfer,Paid
6947,6947,Bank Transfer,Paid
6948,6948,Bank Transfer,Paid
6949,6949,Cash,Paid
6950,6950,Cash,Paid
6951,6951,Card,Paid
6952,6952,Card,Paid
6953,6953,Bank Transfer,Paid
6954,6954,Card,Paid
6955,6955,Cash,Paid
6956,6956,Bank Transfer,Paid
6957,6957,Card,Paid
6958,6958,Card,Paid
6959,6959,Cash,Paid
6960,6960,Bank Transfer,Paid
6961,6961,Card,Paid
6962,6962,Cash,Paid
6963,6963,Bank Transfer,Paid
6964,6964,Cash,Paid
6965,6965,Bank Transfer,Refunded
6966,6966,Bank Transfer,Pending
6967,6967,Bank Transfer,Refunded
6968,6968,Cash,Paid
6969,6969,Bank Transfer,Paid
6970,6970,Card,Paid
6971,6971,Bank Transfer,Paid
6972,6972,Bank Transfer,Paid
6973,6973,Cash,Paid
